NetworkInterfaceId,SubnetId,Description,Status,PrivateIpAddress,Groups
eni-08c6bcf549fad13ed,subnet-08d75409a57c91fad,Primary network interface,in-use,10.136.56.237,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e903ac09ffa2196e,subnet-062046571cf8fbe4b,aws-K8S-i-0d4862c45c36e0c64,in-use,10.136.32.122,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0310fefac6ca8cfa3,subnet-062046571cf8fbe4b,,in-use,10.136.35.55,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0397399ef7e38927a,subnet-062046571cf8fbe4b,Primary network interface,in-use,10.136.32.41,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0421c8709847da6b4,subnet-08d75409a57c91fad,Primary network interface,in-use,10.136.56.63,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a60d630429032bda,subnet-062046571cf8fbe4b,,in-use,10.136.33.245,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-055853ff72899488b,subnet-062046571cf8fbe4b,aws-K8S-i-032f99cfb9ab92dba,in-use,10.136.33.130,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b830e6975afcd97d,subnet-062046571cf8fbe4b,,in-use,10.136.36.59,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ee4233feb9dc868b,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-070ea435636b033d2,in-use,10.136.35.122,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00fc5d7746b0db30b,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-0e2d78f6ba220a2c1,in-use,10.136.37.102,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-094db281f2fcd370b,subnet-08d75409a57c91fad,RDSNetworkInterface,in-use,10.136.57.222,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e1ee8264011292a5,subnet-062046571cf8fbe4b,aws-K8S-i-0a71c322f2383d238,in-use,10.136.38.41,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-009c8fdd6fca0657b,subnet-062046571cf8fbe4b,aws-K8S-i-0d4862c45c36e0c64,in-use,10.136.32.117,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03b5ee67a1ae2a3d4,subnet-062046571cf8fbe4b,Primary network interface,in-use,10.136.37.27,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a7659cec1f0d4676,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-0867aab3b5351d7cc,in-use,10.136.36.106,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-092976145a9d824d3,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-03392a348e69b9a54,in-use,10.136.33.65,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04da514525b2718c0,subnet-062046571cf8fbe4b,,in-use,10.136.35.19,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a5e2b31036207ebe,subnet-062046571cf8fbe4b,ELB a118f71785a1f4a29941460f2ed62cbd,in-use,10.136.35.27,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0419f0fc808fa7d5b,subnet-08d75409a57c91fad,Primary network interface,in-use,10.136.56.64,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f12004c92f84f3ce,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-0603616dedda41498,in-use,10.136.38.209,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06c8b67d86435113a,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-0a06117b58acd5d47,in-use,10.136.37.26,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0af762aaf47458b00,subnet-062046571cf8fbe4b,Network Interface for Transit Gateway Attachment tgw-attach-005488649af8c6fea,in-use,10.136.36.151,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b37894fb8eb3f85f,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-03392a348e69b9a54,in-use,10.136.53.43,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0914b17a00034623a,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-0603616dedda41498,in-use,10.136.48.89,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04e57a78fb1bcecf3,subnet-009f13b2babefb8e3,Amazon EKS k8s-pd-prod,in-use,10.136.55.14,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d430c01420d475c1,subnet-009f13b2babefb8e3,,in-use,10.136.54.125,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a8eaf0690eb6433e,subnet-0817e1ed9c27ff6ab,Primary network interface,in-use,10.136.61.173,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fdcda081f6f83df6,subnet-009f13b2babefb8e3,,in-use,10.136.52.109,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02145c99cdfde9bbc,subnet-009f13b2babefb8e3,ELB adb6a0a0b1e6c47a7936b03eb52d175a,in-use,10.136.49.50,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00713919619e02316,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-0e8b807878c9703f2,in-use,10.136.51.115,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0192dee4b7b4fc261,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-0e2d78f6ba220a2c1,in-use,10.136.51.101,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c07d6e01b674e155,subnet-009f13b2babefb8e3,ElastiCache prod-rep-group-1-001,in-use,10.136.55.38,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b34f5b290c699508,subnet-009f13b2babefb8e3,,in-use,10.136.55.44,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09b1c262427c813d2,subnet-009f13b2babefb8e3,,in-use,10.136.49.95,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-050cafeb1cc183a22,subnet-009f13b2babefb8e3,ELB a118f71785a1f4a29941460f2ed62cbd,in-use,10.136.54.85,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ece97d7b1f8406d0,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-05e0ebef4a143e4f6,in-use,10.136.48.105,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-059cf42747fd4f664,subnet-009f13b2babefb8e3,aws-K8S-i-02f2232627601c01a,in-use,10.136.55.138,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00d512df48d26d8be,subnet-009f13b2babefb8e3,aws-K8S-i-02d7548fd8aca9d7b,in-use,10.136.52.133,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-082a154ec7117a417,subnet-009f13b2babefb8e3,Network Interface for Transit Gateway Attachment tgw-attach-005488649af8c6fea,in-use,10.136.51.38,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e731d796f48255f8,subnet-009f13b2babefb8e3,aws-K8S-i-042a7e304fd2bd147,in-use,10.136.52.150,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-069068293415f86be,subnet-009f13b2babefb8e3,aws-K8S-i-0a98d438c04a06324,in-use,10.136.50.114,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08b7357f099b1743b,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-0867aab3b5351d7cc,in-use,10.136.51.138,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d0ee4732b914823a,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-0a06117b58acd5d47,in-use,10.136.51.15,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d332619b4541c202,subnet-009f13b2babefb8e3,VPC Endpoint Interface vpce-070ea435636b033d2,in-use,10.136.50.41,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f23099c8bf7c3869,subnet-009f13b2babefb8e3,aws-K8S-i-02d7548fd8aca9d7b,in-use,10.136.53.208,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04cd79b28fd905602,subnet-045c49e68697f8e0d,Network Interface for Transit Gateway Attachment tgw-attach-0b7cdd402ff166389,in-use,10.130.66.232,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05c10829a562684ba,subnet-019e01d17a16001a6,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.28.180,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06118d7e5f61ce31c,subnet-0ff417689ee042811,Network Interface for Transit Gateway Attachment tgw-attach-0b7cdd402ff166389,in-use,10.130.57.26,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a84097e515f1f998,subnet-019e01d17a16001a6,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.19.48,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-044a2eddc67a5aa89,subnet-019e01d17a16001a6,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.17.94,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0242bc2ba4d68207a,subnet-019e01d17a16001a6,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.27.39,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0548c92f33bbed7f4,subnet-019e01d17a16001a6,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.17.49,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-001920eb9f53ea1ec,subnet-07a093411ffd9057b,AWS created network interface for directory d-92670069ce,in-use,10.130.63.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08445ba5437826538,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.2.234,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-010b6a218c8808ca5,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.4.107,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b8b5febb1a5fc929,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.11.219,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01c99ce10e08eebd7,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.3.107,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-058aa5e829125a6cc,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.4.153,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-082860bd671858009,subnet-04b9b106c8842e034,Primary network interface,in-use,10.130.55.101,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ba33f043f051f0a7,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.2.223,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e62145fdba88e099,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.0.91,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0143803b864bce04e,subnet-0eb8998d24ebe5f55,Created By Amazon Workspaces for AWS Account ID 674363897168,in-use,10.130.11.16,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d10cb477183e3135,subnet-04b9b106c8842e034,AWS created network interface for directory d-92670069ce,in-use,10.130.55.116,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b33540875530583f,subnet-0d6b8cea00d54d426,Primary network interface,in-use,10.130.48.158,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e121537e0bb71d16,subnet-0d6b8cea00d54d426,Network Interface for Transit Gateway Attachment tgw-attach-0b7cdd402ff166389,in-use,10.130.48.138,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f3ec87dbc83f787e,subnet-829dceea,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-1:864421101527:notebook-instance/test-connection2],in-use,172.31.13.231,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-069dfabd8e1fd1eeb,subnet-04f4a98caafd32a81,Primary network interface,in-use,10.169.71.119,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f7243e4f8f0bff2f,subnet-04f4a98caafd32a81,VPC Endpoint Interface vpce-08a50b7feeb067581,in-use,10.169.71.41,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08c40ab93aefec363,subnet-04f4a98caafd32a81,VPC Endpoint Interface vpce-0e996da3b402a4456,in-use,10.169.71.149,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-ff0e03cf,subnet-c6038a8e,AWS created network interface for directory d-926724642e,in-use,172.16.1.100,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0387923500755cae3,subnet-04f4a98caafd32a81,VPC Endpoint Interface vpce-0ed4d75cfbd568175,in-use,10.169.71.52,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04bc186ae53945d43,subnet-0ef76272be9c5f1ad,VPC Endpoint Interface vpce-0c4436bf0d86ee728,in-use,10.169.72.65,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-093795128f2956916,subnet-0bb6543f080491b0b,Primary network interface,in-use,10.169.135.188,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03146f01,subnet-841e2bdf,AWS created network interface for directory d-926724642e,in-use,172.16.0.159,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0eb7e574c9b786cf3,subnet-0351572eb70487f7e,VPC Endpoint Interface vpce-0c4436bf0d86ee728,in-use,10.169.136.77,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02620c7385bb2dcf9,subnet-0bb6543f080491b0b,VPC Endpoint Interface vpce-0ed4d75cfbd568175,in-use,10.169.135.242,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-096618fcdc5e64436,subnet-0bb6543f080491b0b,VPC Endpoint Interface vpce-08a50b7feeb067581,in-use,10.169.135.24,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d6ddeb18633aa17d,subnet-0bb6543f080491b0b,VPC Endpoint Interface vpce-0e996da3b402a4456,in-use,10.169.135.217,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05778db4733eb8fe3,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.212,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02073acf4799bf4c0,subnet-dcb1cfb7,VPC Endpoint Interface vpce-0ed4d75cfbd568175,in-use,10.169.1.206,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-b9216cd2,subnet-dcb1cfb7,Primary network interface,in-use,10.169.1.171,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-77d8f207,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.59,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c23a879a622482ea,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.36,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bf584fc9f9309296,subnet-dcb1cfb7,AWS Lambda VPC ENI-mrdc3-xgb-b0c542d9-3bfc-41c7-a320-b8e6f71f47a8,in-use,10.169.1.223,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-cff3e7ad,subnet-a4b1cfcf,,in-use,10.169.2.237,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-f0f0ee92,subnet-a4b1cfcf,Primary network interface,in-use,10.169.2.35,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03c071e386dc33c11,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.50,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ed9c0b807b1c3285,subnet-dcb1cfb7,VPC Endpoint Interface vpce-005954805eafe4e01,in-use,10.169.1.144,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b5ee24c1b83f158b,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.164,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01ab50d625aa0c888,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/redshift-mrm],in-use,10.169.1.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f333174fba9e05f7,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.62,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09e3c26ce787ad387,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e6c21aa985c5f4fa,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/customer-segmentation],in-use,10.169.1.226,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0caf8894db67e82fa,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/retro-drct-sagemaker],available,10.169.1.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cd6097ef1449f899,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.97,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fa17ef9fc6f45ec0,subnet-a4b1cfcf,AWS Lambda VPC ENI-mrdc3-xgb-6c426546-abee-48aa-bacd-97ba113fadf6,in-use,10.169.2.118,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b501ba5a5964a866,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/mrdc-sg],available,10.169.1.6,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00cbcd719f99aef33,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/test-new-3],available,10.169.1.161,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-df9be8f8,subnet-a4b1cfcf,Primary network interface,available,10.169.2.246,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c92e5b9c09c60a77,subnet-dcb1cfb7,[DO NOT DELETE] ENI managed by SageMaker for Studio Domain(d-iiluwoqv0his) - cb74f85ce1e9b8505f336ed5e555c2d1,in-use,10.169.1.185,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05f0ab57474747e88,subnet-0def79c1a7bbac5a9,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/test-jw2],available,10.169.9.88,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0836e5aaa2e78f4e1,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.112,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05939ce6d023901cc,subnet-dcb1cfb7,VPC Endpoint Interface vpce-0e996da3b402a4456,in-use,10.169.1.114,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-8d55cbfd,subnet-dcb1cfb7,Primary network interface,in-use,10.169.1.103,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-046ced834c7f7cca3,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/ds-ak3],available,10.169.1.23,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0889dfe1d0461d607,subnet-157fe870,Network Interface for Transit Gateway Attachment tgw-attach-076106d3e37a1d428,in-use,10.169.7.65,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dc86c46f9e800093,subnet-a4b1cfcf,Primary network interface,in-use,10.169.2.169,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-013a0518c71cccd88,subnet-a4b1cfcf,Primary network interface,in-use,10.169.2.4,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-bedaf0ce,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c3ed97376f2308d1,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.172,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-11d2f861,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.104,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0523c32618500d1f1,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.192,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e711a5fe9dbca3af,subnet-82b1cfe9,VPC Endpoint Interface vpce-08a50b7feeb067581,in-use,10.169.3.134,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06dbeb84f12944f64,subnet-82b1cfe9,RedshiftNetworkInterface,in-use,10.169.3.119,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-027a1b537340c7288,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/marc-vanoudheusden],available,10.169.1.210,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-d50572a5,subnet-6baed000,,in-use,10.169.4.241,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09a7931ebd121bc79,subnet-dcb1cfb7,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:864421101527:notebook-instance/test-jw1],available,10.169.1.179,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
